userId,restaurantId,date,status,total,items
33da9ed5-15ef-48e8-bec3-1102e211c412,59338c02-2183-47db-8fe8-45c11e855cba,2023-03-08T00:00:00,cancelado,454.08,"[{""menuItemId"": 14, ""quantity"": 3}, {""menuItemId"": 11, ""quantity"": 2}, {""menuItemId"": 12, ""quantity"": 1}]"
10d561d7-56c3-4cce-b15c-0393b8f46b04,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-12-15T00:00:00,pendiente,336.57,"[{""menuItemId"": 38, ""quantity"": 3}, {""menuItemId"": 36, ""quantity"": 3}]"
95c941f2-d27e-4432-b2af-1557008aa0ff,59338c02-2183-47db-8fe8-45c11e855cba,2024-08-17T00:00:00,pendiente,172.63,"[{""menuItemId"": 10, ""quantity"": 2}, {""menuItemId"": 12, ""quantity"": 1}]"
bf9a163a-5f36-412a-89f1-fd88e3895917,59338c02-2183-47db-8fe8-45c11e855cba,2023-05-03T00:00:00,cancelado,187.02,"[{""menuItemId"": 12, ""quantity"": 2}]"
786fe4d7-9edb-4c80-8b1e-519e3947a4cb,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-02-22T00:00:00,enviado,458.11,"[{""menuItemId"": 39, ""quantity"": 2}, {""menuItemId"": 38, ""quantity"": 2}, {""menuItemId"": 37, ""quantity"": 1}, {""menuItemId"": 35, ""quantity"": 1}]"
976cd28f-aff0-4ae8-b9d3-44032cf949ab,59338c02-2183-47db-8fe8-45c11e855cba,2023-03-13T00:00:00,entregado,458.52,"[{""menuItemId"": 11, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 3}]"
0d96c071-1741-4275-b433-e5ee392fe156,1f5c0559-916c-4f60-8133-b479467c722f,2024-03-12T00:00:00,entregado,126.38,"[{""menuItemId"": 30, ""quantity"": 2}]"
48816fae-a414-48d3-b899-8e4387983855,1f5c0559-916c-4f60-8133-b479467c722f,2023-08-04T00:00:00,cancelado,486.46,"[{""menuItemId"": 34, ""quantity"": 1}, {""menuItemId"": 31, ""quantity"": 2}, {""menuItemId"": 33, ""quantity"": 3}, {""menuItemId"": 30, ""quantity"": 3}]"
2eea7abb-9ed8-40c5-bc0e-e8b36c2c0a15,49727cb3-48e9-4e9a-9df2-062039db6815,2024-09-25T00:00:00,entregado,49.76,"[{""menuItemId"": 19, ""quantity"": 1}]"
4f9d4186-007b-4225-9b9a-0005c8f283f5,1f5c0559-916c-4f60-8133-b479467c722f,2024-03-03T00:00:00,entregado,141.09,"[{""menuItemId"": 33, ""quantity"": 1}, {""menuItemId"": 34, ""quantity"": 1}, {""menuItemId"": 31, ""quantity"": 1}]"
5e61d6a2-760a-4817-9cc1-30a1e4a9ab63,49727cb3-48e9-4e9a-9df2-062039db6815,2024-06-07T00:00:00,cancelado,167.41,"[{""menuItemId"": 16, ""quantity"": 3}, {""menuItemId"": 18, ""quantity"": 1}]"
25e9da54-bdde-44ab-8fe2-ed7d1f53c58b,59338c02-2183-47db-8fe8-45c11e855cba,2023-01-05T00:00:00,enviado,454.08,"[{""menuItemId"": 14, ""quantity"": 1}, {""menuItemId"": 10, ""quantity"": 3}, {""menuItemId"": 11, ""quantity"": 1}, {""menuItemId"": 13, ""quantity"": 2}]"
238331e1-449f-4ea6-ad56-098a1be4cf0c,f1403ffc-67d0-41d3-938b-508ee61fe92e,2023-04-26T00:00:00,pendiente,477.94,"[{""menuItemId"": 1, ""quantity"": 3}, {""menuItemId"": 3, ""quantity"": 1}, {""menuItemId"": 0, ""quantity"": 2}]"
53e39060-a2fd-48c9-82a2-c17f1a6fda09,49727cb3-48e9-4e9a-9df2-062039db6815,2024-08-11T00:00:00,pendiente,481.45,"[{""menuItemId"": 17, ""quantity"": 3}, {""menuItemId"": 19, ""quantity"": 2}, {""menuItemId"": 16, ""quantity"": 3}, {""menuItemId"": 15, ""quantity"": 2}]"
500af5dc-0ac9-4016-be2b-867b68376eaf,1f5c0559-916c-4f60-8133-b479467c722f,2024-01-17T00:00:00,entregado,285.58,"[{""menuItemId"": 34, ""quantity"": 1}, {""menuItemId"": 32, ""quantity"": 1}, {""menuItemId"": 33, ""quantity"": 3}]"
999d08b6-8138-4c28-be58-dd85e238be17,1f5c0559-916c-4f60-8133-b479467c722f,2024-09-06T00:00:00,entregado,521.21,"[{""menuItemId"": 32, ""quantity"": 3}, {""menuItemId"": 33, ""quantity"": 2}, {""menuItemId"": 30, ""quantity"": 2}, {""menuItemId"": 31, ""quantity"": 3}]"
2018ae26-5e82-4364-8893-d04578f52d1a,1f5c0559-916c-4f60-8133-b479467c722f,2024-12-13T00:00:00,cancelado,217.43,"[{""menuItemId"": 31, ""quantity"": 2}, {""menuItemId"": 32, ""quantity"": 1}, {""menuItemId"": 34, ""quantity"": 2}]"
d095bf0f-e1da-4181-9a7c-124303d1efac,59338c02-2183-47db-8fe8-45c11e855cba,2024-03-12T00:00:00,cancelado,54.89,"[{""menuItemId"": 14, ""quantity"": 1}]"
ac2b0bc6-ed19-42b5-9618-a4164c939e2a,59338c02-2183-47db-8fe8-45c11e855cba,2024-12-23T00:00:00,cancelado,264.85,"[{""menuItemId"": 13, ""quantity"": 1}, {""menuItemId"": 10, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 1}]"
a05af712-ca3b-4f8f-93a0-666811b650fa,59338c02-2183-47db-8fe8-45c11e855cba,2023-04-02T00:00:00,enviado,393.46,"[{""menuItemId"": 13, ""quantity"": 1}, {""menuItemId"": 14, ""quantity"": 3}, {""menuItemId"": 11, ""quantity"": 1}, {""menuItemId"": 10, ""quantity"": 1}]"
c29374be-f99d-4565-a30f-a2d36024bc3a,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-02-15T00:00:00,pendiente,313.63,"[{""menuItemId"": 37, ""quantity"": 1}, {""menuItemId"": 39, ""quantity"": 1}, {""menuItemId"": 38, ""quantity"": 3}]"
428def82-99f4-4b60-86d2-4af9f8e4416b,49727cb3-48e9-4e9a-9df2-062039db6815,2023-02-28T00:00:00,entregado,186.15,"[{""menuItemId"": 18, ""quantity"": 3}]"
dfa1954f-c026-45e1-a8d0-73e29fce965f,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-05-07T00:00:00,enviado,431.82,"[{""menuItemId"": 0, ""quantity"": 3}, {""menuItemId"": 4, ""quantity"": 2}]"
936d46ee-ba79-4f47-8dc2-beb563f5a746,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-03-14T00:00:00,enviado,484.18,"[{""menuItemId"": 36, ""quantity"": 3}, {""menuItemId"": 35, ""quantity"": 1}, {""menuItemId"": 37, ""quantity"": 2}]"
96cee574-5643-4dd5-93a8-c58cc3db4190,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2024-01-07T00:00:00,cancelado,82.78,"[{""menuItemId"": 48, ""quantity"": 2}]"
1401042c-090d-4cf9-b44b-b8e211a648c9,1f5c0559-916c-4f60-8133-b479467c722f,2023-07-27T00:00:00,entregado,126.38,"[{""menuItemId"": 30, ""quantity"": 2}]"
bb9913c9-8803-45b6-b5f5-0c7a3b5948a2,160c8ff5-6154-4ab0-9c05-e7d46084dd13,2023-01-19T00:00:00,entregado,364.75,"[{""menuItemId"": 40, ""quantity"": 1}, {""menuItemId"": 42, ""quantity"": 3}]"
90ab75e1-eb26-4665-b871-4e085b485903,1f5c0559-916c-4f60-8133-b479467c722f,2024-09-26T00:00:00,cancelado,94.96,"[{""menuItemId"": 31, ""quantity"": 1}, {""menuItemId"": 33, ""quantity"": 1}]"
103f8315-451b-460b-9c7d-82303527edb4,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2023-07-17T00:00:00,cancelado,293.13,"[{""menuItemId"": 8, ""quantity"": 3}]"
20703549-19ae-4d7d-8e19-070cb854d637,09e6015b-da8f-4b41-bef5-758aea2fd399,2023-12-12T00:00:00,enviado,632.14,"[{""menuItemId"": 29, ""quantity"": 3}, {""menuItemId"": 27, ""quantity"": 3}, {""menuItemId"": 26, ""quantity"": 2}]"
25e0e968-8cda-45a0-b9af-00c5902d6ec5,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-07-17T00:00:00,entregado,357.84,"[{""menuItemId"": 37, ""quantity"": 1}, {""menuItemId"": 38, ""quantity"": 3}, {""menuItemId"": 36, ""quantity"": 2}]"
7b03805a-9064-415c-b7f1-5a1f7d2c6b10,49727cb3-48e9-4e9a-9df2-062039db6815,2024-03-27T00:00:00,enviado,566.49,"[{""menuItemId"": 15, ""quantity"": 1}, {""menuItemId"": 19, ""quantity"": 3}, {""menuItemId"": 18, ""quantity"": 3}, {""menuItemId"": 17, ""quantity"": 3}]"
ba70f136-7c02-4e10-9233-7c6aa71f1b4e,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-01-31T00:00:00,cancelado,674.15,"[{""menuItemId"": 38, ""quantity"": 2}, {""menuItemId"": 36, ""quantity"": 3}, {""menuItemId"": 39, ""quantity"": 3}, {""menuItemId"": 35, ""quantity"": 1}]"
43a40d8b-912c-4269-840b-e8b3f2b23b5c,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-12-13T00:00:00,pendiente,363.96,"[{""menuItemId"": 49, ""quantity"": 2}, {""menuItemId"": 48, ""quantity"": 3}, {""menuItemId"": 47, ""quantity"": 1}]"
e2763438-6dff-40e2-a554-17f604936f55,59338c02-2183-47db-8fe8-45c11e855cba,2024-06-23T00:00:00,cancelado,612.43,"[{""menuItemId"": 12, ""quantity"": 3}, {""menuItemId"": 13, ""quantity"": 2}, {""menuItemId"": 14, ""quantity"": 2}, {""menuItemId"": 10, ""quantity"": 1}]"
71ec8170-cb84-48e0-8d48-fc46ad311969,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-08-17T00:00:00,pendiente,702.1,"[{""menuItemId"": 0, ""quantity"": 2}, {""menuItemId"": 3, ""quantity"": 2}, {""menuItemId"": 1, ""quantity"": 3}, {""menuItemId"": 4, ""quantity"": 2}]"
beac835d-8908-44be-afc4-62e5dab2d558,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-03-30T00:00:00,enviado,595.78,"[{""menuItemId"": 37, ""quantity"": 1}, {""menuItemId"": 39, ""quantity"": 2}, {""menuItemId"": 38, ""quantity"": 1}, {""menuItemId"": 35, ""quantity"": 3}]"
d880f93b-4ea7-4895-95ef-50404d9dbca0,59338c02-2183-47db-8fe8-45c11e855cba,2023-08-21T00:00:00,cancelado,403.63,"[{""menuItemId"": 11, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 2}]"
d090cdfe-1c24-47c9-ad85-3c5f8563958a,1f5c0559-916c-4f60-8133-b479467c722f,2024-11-22T00:00:00,pendiente,63.19,"[{""menuItemId"": 30, ""quantity"": 1}]"
63ea17f7-59cb-4721-a694-3ea88de0e2f8,49727cb3-48e9-4e9a-9df2-062039db6815,2024-12-18T00:00:00,entregado,155.12,"[{""menuItemId"": 16, ""quantity"": 3}, {""menuItemId"": 19, ""quantity"": 1}]"
7a5e3576-ee44-4dc6-98d1-137c8806029e,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-04-06T00:00:00,entregado,576.36,"[{""menuItemId"": 3, ""quantity"": 3}, {""menuItemId"": 4, ""quantity"": 2}, {""menuItemId"": 1, ""quantity"": 3}]"
91d4444e-7aac-41ae-959d-93410c012c27,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2024-05-08T00:00:00,enviado,664.43,"[{""menuItemId"": 45, ""quantity"": 3}, {""menuItemId"": 47, ""quantity"": 3}, {""menuItemId"": 49, ""quantity"": 2}, {""menuItemId"": 46, ""quantity"": 1}]"
eff5184c-867a-4508-b7e7-338b04724cad,59338c02-2183-47db-8fe8-45c11e855cba,2024-12-09T00:00:00,entregado,579.52,"[{""menuItemId"": 13, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 2}, {""menuItemId"": 11, ""quantity"": 2}]"
6503a8cb-e8c1-46a5-a71f-d5ddc3310ab0,1f5c0559-916c-4f60-8133-b479467c722f,2023-11-13T00:00:00,pendiente,246.85,"[{""menuItemId"": 31, ""quantity"": 2}, {""menuItemId"": 33, ""quantity"": 2}, {""menuItemId"": 32, ""quantity"": 1}]"
6afe94d8-218e-44ee-9d95-018d09d840ea,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2023-02-26T00:00:00,pendiente,45.73,"[{""menuItemId"": 6, ""quantity"": 1}]"
fe6285b3-c8bc-4f13-9df1-5efbc53bbff5,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-12-29T00:00:00,cancelado,168.16,"[{""menuItemId"": 2, ""quantity"": 1}, {""menuItemId"": 3, ""quantity"": 3}]"
630386f3-033f-44af-8063-f3696d21c980,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-09-09T00:00:00,pendiente,182.57,"[{""menuItemId"": 38, ""quantity"": 1}, {""menuItemId"": 36, ""quantity"": 2}]"
d424d378-da78-4853-a8c5-535780f41858,49727cb3-48e9-4e9a-9df2-062039db6815,2023-08-03T00:00:00,pendiente,291.11,"[{""menuItemId"": 16, ""quantity"": 3}, {""menuItemId"": 18, ""quantity"": 1}, {""menuItemId"": 17, ""quantity"": 2}]"
55f0c555-6d3f-4097-ae66-c9f242801da2,09e6015b-da8f-4b41-bef5-758aea2fd399,2024-10-04T00:00:00,entregado,575.03,"[{""menuItemId"": 28, ""quantity"": 3}, {""menuItemId"": 29, ""quantity"": 1}, {""menuItemId"": 26, ""quantity"": 2}, {""menuItemId"": 27, ""quantity"": 1}]"
33c26b9e-f1a7-49d2-a333-a82971df150c,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-12-30T00:00:00,entregado,564.6,"[{""menuItemId"": 37, ""quantity"": 3}, {""menuItemId"": 39, ""quantity"": 3}]"
a93dcd12-07d0-4682-9d69-74847e4d98c4,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2024-05-09T00:00:00,pendiente,288.42,"[{""menuItemId"": 49, ""quantity"": 1}, {""menuItemId"": 47, ""quantity"": 3}]"
cbaeab53-1441-4052-bba0-87ce7b461367,59338c02-2183-47db-8fe8-45c11e855cba,2023-01-24T00:00:00,entregado,109.78,"[{""menuItemId"": 14, ""quantity"": 2}]"
0ef4b4a1-7795-4e18-8623-5ab6b1eb1589,59338c02-2183-47db-8fe8-45c11e855cba,2024-04-28T00:00:00,cancelado,195.9,"[{""menuItemId"": 11, ""quantity"": 2}]"
d15640d3-3561-418a-9a18-5ec6ee45f3ed,59338c02-2183-47db-8fe8-45c11e855cba,2023-05-03T00:00:00,cancelado,818.17,"[{""menuItemId"": 11, ""quantity"": 3}, {""menuItemId"": 12, ""quantity"": 3}, {""menuItemId"": 10, ""quantity"": 2}, {""menuItemId"": 14, ""quantity"": 3}]"
d2752a11-b6c6-4696-a425-d6a491ac10fc,cf55bb40-3079-4a09-9c42-03f7616f304c,2023-05-06T00:00:00,cancelado,370.98,"[{""menuItemId"": 24, ""quantity"": 3}, {""menuItemId"": 22, ""quantity"": 3}]"
afa63c07-1d8d-4238-954f-a1419261525b,f1403ffc-67d0-41d3-938b-508ee61fe92e,2024-04-18T00:00:00,entregado,261.23,"[{""menuItemId"": 4, ""quantity"": 1}, {""menuItemId"": 1, ""quantity"": 1}, {""menuItemId"": 3, ""quantity"": 2}]"
037b42dc-ef2b-4cee-ac91-faca92b1449a,cf55bb40-3079-4a09-9c42-03f7616f304c,2024-04-23T00:00:00,entregado,635.36,"[{""menuItemId"": 21, ""quantity"": 2}, {""menuItemId"": 23, ""quantity"": 2}, {""menuItemId"": 24, ""quantity"": 1}, {""menuItemId"": 22, ""quantity"": 3}]"
7b030553-b9dd-4178-9ef2-46c611b7002e,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-12-14T00:00:00,enviado,319.96,"[{""menuItemId"": 48, ""quantity"": 2}, {""menuItemId"": 45, ""quantity"": 1}, {""menuItemId"": 46, ""quantity"": 2}, {""menuItemId"": 49, ""quantity"": 1}]"
81d605cf-bd89-493d-b69e-d9e2496f1009,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2024-12-04T00:00:00,pendiente,447.09,"[{""menuItemId"": 5, ""quantity"": 3}, {""menuItemId"": 7, ""quantity"": 3}]"
e872837b-825f-4891-847a-6a769ce502c8,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-12-28T00:00:00,enviado,215.45,"[{""menuItemId"": 48, ""quantity"": 2}, {""menuItemId"": 47, ""quantity"": 1}, {""menuItemId"": 46, ""quantity"": 2}]"
504ee641-2ff6-4da5-b9be-1169772237b5,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2023-04-07T00:00:00,cancelado,161.54,"[{""menuItemId"": 8, ""quantity"": 1}, {""menuItemId"": 7, ""quantity"": 1}]"
4367ecb6-2387-48da-bb49-c7dc51c5240a,cf55bb40-3079-4a09-9c42-03f7616f304c,2023-06-09T00:00:00,pendiente,222.33,"[{""menuItemId"": 24, ""quantity"": 3}, {""menuItemId"": 20, ""quantity"": 1}]"
51136235-e6cd-4b82-bc44-855385641dcd,59338c02-2183-47db-8fe8-45c11e855cba,2023-02-23T00:00:00,enviado,357.42,"[{""menuItemId"": 12, ""quantity"": 2}, {""menuItemId"": 13, ""quantity"": 1}, {""menuItemId"": 10, ""quantity"": 2}]"
a61d5c54-00b8-421b-b3d7-5f98c9c45d2a,cf55bb40-3079-4a09-9c42-03f7616f304c,2024-01-10T00:00:00,entregado,621.32,"[{""menuItemId"": 21, ""quantity"": 3}, {""menuItemId"": 20, ""quantity"": 3}, {""menuItemId"": 22, ""quantity"": 1}]"
89b4b682-8060-4516-b41f-78a297d040fa,09e6015b-da8f-4b41-bef5-758aea2fd399,2024-04-23T00:00:00,entregado,251.79,"[{""menuItemId"": 27, ""quantity"": 3}]"
28550d8c-a29e-406a-8544-43166f262c98,09e6015b-da8f-4b41-bef5-758aea2fd399,2023-12-17T00:00:00,entregado,61.79,"[{""menuItemId"": 29, ""quantity"": 1}]"
2ca34831-a462-4283-8f56-43d7694a9c67,59338c02-2183-47db-8fe8-45c11e855cba,2023-08-25T00:00:00,entregado,598.37,"[{""menuItemId"": 10, ""quantity"": 1}, {""menuItemId"": 12, ""quantity"": 2}, {""menuItemId"": 11, ""quantity"": 1}, {""menuItemId"": 13, ""quantity"": 3}]"
9ac5a454-76a6-4cb0-9140-daa97fbb5ce1,9c87782d-81d0-496b-a1e3-030cb2df02bd,2024-02-07T00:00:00,cancelado,266.92,"[{""menuItemId"": 37, ""quantity"": 2}, {""menuItemId"": 38, ""quantity"": 2}]"
82b7506f-6fd7-485b-8b8c-a237dddd2c5a,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-04-17T00:00:00,enviado,165.3,"[{""menuItemId"": 46, ""quantity"": 3}, {""menuItemId"": 47, ""quantity"": 1}]"
3816cfd9-38b9-4856-8624-6eaaf2a21623,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-04-21T00:00:00,entregado,263.1,"[{""menuItemId"": 35, ""quantity"": 2}, {""menuItemId"": 38, ""quantity"": 2}]"
63630671-42ce-4726-bbdd-6b947372e449,49727cb3-48e9-4e9a-9df2-062039db6815,2024-01-10T00:00:00,enviado,353.61,"[{""menuItemId"": 16, ""quantity"": 1}, {""menuItemId"": 17, ""quantity"": 2}, {""menuItemId"": 19, ""quantity"": 3}, {""menuItemId"": 15, ""quantity"": 1}]"
658543fb-2731-4c76-81bf-b5b1e915fa05,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-04-30T00:00:00,cancelado,91.65,"[{""menuItemId"": 37, ""quantity"": 1}]"
066c1fae-881f-45be-aa47-a05749c7ff70,49727cb3-48e9-4e9a-9df2-062039db6815,2024-03-10T00:00:00,entregado,416.06,"[{""menuItemId"": 16, ""quantity"": 1}, {""menuItemId"": 18, ""quantity"": 3}, {""menuItemId"": 15, ""quantity"": 1}, {""menuItemId"": 19, ""quantity"": 3}]"
13840ea0-53c5-4cbb-8c4e-8217770db7bc,09e6015b-da8f-4b41-bef5-758aea2fd399,2023-07-20T00:00:00,entregado,656.07,"[{""menuItemId"": 28, ""quantity"": 3}, {""menuItemId"": 27, ""quantity"": 2}, {""menuItemId"": 25, ""quantity"": 1}, {""menuItemId"": 26, ""quantity"": 2}]"
53fc36f3-a98e-4779-9c2f-e1bd29db5933,1f5c0559-916c-4f60-8133-b479467c722f,2023-05-13T00:00:00,enviado,257.81,"[{""menuItemId"": 30, ""quantity"": 3}, {""menuItemId"": 31, ""quantity"": 2}]"
96d8b6e6-1d01-4d68-88a4-2bc64e3d80bb,f1403ffc-67d0-41d3-938b-508ee61fe92e,2023-06-26T00:00:00,enviado,370.02,"[{""menuItemId"": 4, ""quantity"": 2}, {""menuItemId"": 3, ""quantity"": 1}, {""menuItemId"": 2, ""quantity"": 1}, {""menuItemId"": 1, ""quantity"": 1}]"
9aee6e49-4491-4d40-92c6-a8ef0a6825b9,54f1c8c9-f29a-42c2-8f6d-e548e95aa104,2024-10-30T00:00:00,entregado,659.3,"[{""menuItemId"": 9, ""quantity"": 2}, {""menuItemId"": 8, ""quantity"": 3}, {""menuItemId"": 7, ""quantity"": 2}, {""menuItemId"": 6, ""quantity"": 1}]"
4780f836-490a-4948-8396-26afe262201c,59338c02-2183-47db-8fe8-45c11e855cba,2024-06-05T00:00:00,entregado,629.27,"[{""menuItemId"": 11, ""quantity"": 3}, {""menuItemId"": 12, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 1}]"
36cc15dc-6225-43f1-8c9d-69ee0b64ce77,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-11-04T00:00:00,pendiente,221.98,"[{""menuItemId"": 39, ""quantity"": 1}, {""menuItemId"": 38, ""quantity"": 3}]"
eefe47e0-0d77-4cc6-9e21-85b5eff396c8,9c87782d-81d0-496b-a1e3-030cb2df02bd,2023-09-01T00:00:00,enviado,741.44,"[{""menuItemId"": 38, ""quantity"": 1}, {""menuItemId"": 39, ""quantity"": 3}, {""menuItemId"": 35, ""quantity"": 3}, {""menuItemId"": 36, ""quantity"": 2}]"
7785bc77-86f8-4502-b88e-4e134bbbd4c9,59338c02-2183-47db-8fe8-45c11e855cba,2023-06-26T00:00:00,entregado,508.97,"[{""menuItemId"": 10, ""quantity"": 3}, {""menuItemId"": 14, ""quantity"": 2}, {""menuItemId"": 11, ""quantity"": 1}, {""menuItemId"": 13, ""quantity"": 2}]"
478cb9d1-4898-4322-bd48-b942072e704d,1f5c0559-916c-4f60-8133-b479467c722f,2024-01-17T00:00:00,pendiente,372.09,"[{""menuItemId"": 30, ""quantity"": 3}, {""menuItemId"": 33, ""quantity"": 3}]"
cd55346a-ff81-4eda-b021-22bd87fd9ec2,cb61af4e-20e9-46b2-8079-e6ee06ddfdc0,2023-01-17T00:00:00,entregado,225.01,"[{""menuItemId"": 45, ""quantity"": 1}, {""menuItemId"": 48, ""quantity"": 1}, {""menuItemId"": 46, ""quantity"": 3}]"
